Extended Area Surcharge Listing
"EFFECTIVE JANUARY 5, 2004"

"An Extended Area Surcharge applies to UPS Worldwide Express Plus, "
"UPS Worldwide Express, and UPS Worldwide Expedited shipments to all"
the destinations and from certain origins listed in the following chart.

Locate the destination or origin country.  Locate the Postal Code or City.
"If the Postal Code or City is not listed, ""All Other Points"" applies."

"If ""YES"" is indicated in the ""Extended Area Surcharge"" column next to the"
"destination, a surcharge applies to your export shipment."

"If ""YES"" is indicated in the ""Extended Area Surcharge"" column AND "
"an asterisk is shown next to the origin, a surcharge applies to your import shipment."

"If a surcharge applies, add $20 or $.20 per pound (whichever is greater) to the ",,,
charges for your shipment.,,,

"Note: In the Extended Area Surcharge postal code listings for France, Guatemala, ",,,
"and Spain, some programs may drop the leading zeros.  For example, 6260 ",,,
should actually read as 06260.,,,

Destination,,,Extended Area
Country,Postal Codes,Cities,Surcharge

Russia,198327,,Yes
Russia,198903,,Yes
Russia,200000-999999,,Yes
Russia,All Other Points,,

Singapore,098658,,Yes
Singapore,098673,,Yes
Singapore,098675,,Yes
Singapore,098677-098678,,Yes
Singapore,098680-098685,,Yes
Singapore,099048-099056,,Yes
Singapore,099081,,Yes
Singapore,118326-118328,,Yes
Singapore,118345,,Yes
Singapore,118363-118364,,Yes
Singapore,118382,,Yes
Singapore,508265-508415,,Yes
Singapore,619110,,Yes
Singapore,627859-627861,,Yes
Singapore,627863,,Yes
Singapore,627865,,Yes
Singapore,627867-627868,,Yes
Singapore,627872-627873,,Yes
Singapore,627875-627884,,Yes
Singapore,627886-627892,,Yes
Singapore,627894,,Yes
Singapore,628208-628209,,Yes
Singapore,627862,,Yes
Singapore,628225-628227,,Yes
Singapore,628243,,Yes
Singapore,628260,,Yes
Singapore,759657-759660,,Yes
Singapore,All Other Points,,

Slovakia,06400-06599,,Yes
Slovakia,07500-07999,,Yes
Slovakia,08900-09099,,Yes
Slovakia,09300-09499,,Yes
Slovakia,98000-98299,,Yes
Slovakia,99000-99299,,Yes
Slovakia,All Other Points,,

Spain,01110-01340,,Yes
Spain,01408-01520,,Yes
Spain,02100-02360,,Yes
Spain,02409-02536,,Yes
Spain,02610-02620,,Yes
Spain,02636-02639,,Yes
Spain,02650-02696,,Yes
Spain,03100-03109,,Yes
Spain,03111-03115,,Yes
Spain,03138-03139,,Yes
Spain,03149-03159,,Yes
Spain,03170-03179,,Yes
Spain,03186-03188,,Yes
Spain,03193-03195,,Yes
Spain,03292,,Yes
Spain,03296,,Yes
Spain,03310-03316,,Yes
Spain,03318-03320,,Yes
Spain,03340-03350,,Yes
Spain,03369-03390,,Yes
Spain,03408-03430,,Yes
Spain,03450-03469,,Yes
Spain,03509-03520,,Yes
Spain,03569,,Yes
Spain,03578-03579,,Yes
Spain,03630-03639,,Yes
Spain,03649-03659,,Yes
Spain,03668-03679,,Yes
Spain,03688-03689,,Yes
Spain,03698-03699,,Yes
Spain,03709,,Yes
Spain,03724,,Yes
Spain,03727-03729,,Yes
Spain,03737,,Yes
Spain,03740-03779,,Yes
Spain,03786-03795,,Yes
Spain,03810-03819,,Yes
Spain,03827-03870,,Yes
Spain,04110-04150,,Yes
Spain,04160-04569,,Yes
Spain,04619-04661,,Yes
Spain,04694,,Yes
Spain,04710-04720,,Yes
Spain,04729-04730,,Yes
Spain,04741-04750,,Yes
Spain,04768,,Yes
Spain,04778-04814,,Yes
Spain,04820-04899,,Yes
Spain,05100-05999,,Yes
Spain,06050,,Yes
Spain,06105-06197,,Yes
Spain,06207-06210,,Yes
Spain,06225-06293,,Yes
Spain,06310-06394,,Yes
Spain,06410-06479,,Yes
Spain,06486-06693,,Yes
Spain,06710-06770,,Yes
Spain,06810-07000,,Yes
Spain,07101,,Yes
Spain,07109-07110,,Yes
Spain,07140,,Yes
Spain,07142-07183,,Yes
Spain,07190-07196,,Yes
Spain,07208-07260,,Yes
Spain,07310-07369,,Yes
Spain,07409,,Yes
Spain,07430-07459,,Yes
Spain,07509-07540,,Yes
Spain,07559,,Yes
Spain,07629-07640,,Yes
Spain,07659-07689,,Yes
Spain,07691,,Yes
Spain,07710-07713,,Yes
Spain,07720-07750,,Yes
Spain,07810-07816,,Yes
Spain,07818-07819,,Yes
Spain,07828-07829,,Yes
Spain,07839,,Yes
Spain,07849-07872,,Yes
Spain,08104-08107,,Yes
Spain,08146-08148,,Yes
Spain,08160,,Yes
Spain,08178-08183,,Yes
Spain,08185,,Yes
Spain,08187-08189,,Yes
Spain,08193-08194,,Yes
Spain,08199,,Yes
Spain,08212-08213,,Yes
Spain,08230-08233,,Yes
Spain,08250-08289,,Yes
Spain,08293-08299,,Yes
Spain,08317-08319,,Yes
Spain,08328-08329,,Yes
Spain,08338-08339,,Yes
Spain,08348-08349,,Yes
Spain,08358-08359,,Yes
Spain,08389-08396,,Yes
Spain,08398,,Yes
Spain,08410-08416,,Yes
Spain,08430,,Yes
Spain,08445-08461,,Yes
Spain,08474,,Yes
Spain,08480,,Yes
Spain,08495,,Yes
Spain,08503-08519,,Yes
Spain,08521,,Yes
Spain,08540-08554,,Yes
Spain,08569,,Yes
Spain,08573-08593,,Yes
Spain,08610-08619,,Yes
Spain,08629-08635,,Yes
Spain,08650-08699,,Yes
Spain,08710-08719,,Yes
Spain,08729-08739,,Yes
Spain,08753-08756,,Yes
Spain,08758,,Yes
Spain,08769,,Yes
Spain,08773-08783,,Yes
Spain,08785-08787,,Yes
Spain,08789-08799,,Yes
Spain,08811-08818,,Yes
Spain,08849,,Yes
Spain,08859,,Yes
Spain,08871-08880,,Yes
Spain,09100-09199,,Yes
Spain,09210-09391,,Yes
Spain,09410-09693,,Yes
Spain,10100-10292,,Yes
Spain,10317-10593,,Yes
Spain,10610-10759,,Yes
Spain,10810-10991,,Yes
Spain,11120,,Yes
Spain,11138-11139,,Yes
Spain,11149,,Yes
Spain,11158-11159,,Yes
Spain,11178-11190,,Yes
Spain,11310-11351,,Yes
Spain,11369,,Yes
Spain,11379,,Yes
Spain,11390-11400,,Yes
Spain,11518-11519,,Yes
Spain,11549,,Yes
Spain,11560-11597,,Yes
Spain,11610-11620,,Yes
Spain,11638-11649,,Yes
Spain,11659-11693,,Yes
Spain,12100,,Yes
Spain,12118-12194,,Yes
Spain,12210-12499,,Yes
Spain,12510-12513,,Yes
Spain,12526-12529,,Yes
Spain,12539,,Yes
Spain,12549,,Yes
Spain,12570-12579,,Yes
Spain,12589-12599,,Yes
Spain,12609,,Yes
Spain,13100-13160,,Yes
Spain,13179-13197,,Yes
Spain,13210-13230,,Yes
Spain,13247-13249,,Yes
Spain,13270-13279,,Yes
Spain,13310-13499,,Yes
Spain,13580-13598,,Yes
Spain,13619-13629,,Yes
Spain,13640-13690,,Yes
Spain,13710-13779,,Yes
Spain,14029,,Yes
Spain,14110-14193,,Yes
Spain,14206-14350,,Yes
Spain,14410-14491,,Yes
Spain,14510-14549,,Yes
Spain,14600-14670,,Yes
Spain,14709-14740,,Yes
Spain,14810-14814,,Yes
Spain,14816-14840,,Yes
Spain,14857-14880,,Yes
Spain,14910-14915,,Yes
Spain,14930,,Yes
Spain,14950,,Yes
Spain,14970-14979,,Yes
Spain,15101,,Yes
Spain,15105-15108,,Yes
Spain,15110-15140,,Yes
Spain,15143,,Yes
Spain,15146-15155,,Yes
Spain,15161,,Yes
Spain,15166-15172,,Yes
Spain,15174-15179,,Yes
Spain,15181-15188,,Yes
Spain,15191-15199,,Yes
Spain,15210-15216,,Yes
Spain,15220-15228,,Yes
Spain,15236-15240,,Yes
Spain,15256-15289,,Yes
Spain,15292-15299,,Yes
Spain,15306-15318,,Yes
Spain,15324-15392,,Yes
Spain,15485-15494,,Yes
Spain,15509-15577,,Yes
Spain,15579-15585,,Yes
Spain,15590-15630,,Yes
Spain,15637-15659,,Yes
Spain,15668-15679,,Yes
Spain,15681-15687,,Yes
Spain,15690-15692,,Yes
Spain,15800-15839,,Yes
Spain,15841-15863,,Yes
Spain,15865-15882,,Yes
Spain,15884-15885,,Yes
Spain,15887-15897,,Yes
Spain,15899-15917,,Yes
Spain,15928,,Yes
Spain,15938-15939,,Yes
Spain,15947-15959,,Yes
Spain,15964-15969,,Yes
Spain,15978-15992,,Yes
Spain,15994,,Yes
Spain,15996-15999,,Yes
Spain,16100-16393,,Yes
Spain,16410-16893,,Yes
Spain,17100-17185,,Yes
Spain,17199,,Yes
Spain,17210-17214,,Yes
Spain,17240-17258,,Yes
Spain,17320-17476,,Yes
Spain,17481-17497,,Yes
Spain,17510-17583,,Yes
Spain,17700-17781,,Yes
Spain,17810-17814,,Yes
Spain,17830-17869,,Yes
Spain,18110-18132,,Yes
Spain,18150-18198,,Yes
Spain,18210,,Yes
Spain,18247-18250,,Yes
Spain,18270-18295,,Yes
Spain,18310-18314,,Yes
Spain,18327-18495,,Yes
Spain,18510-18570,,Yes
Spain,18610-18670,,Yes
Spain,18697-18770,,Yes
Spain,18810-18891,,Yes
Spain,19100-19198,,Yes
Spain,19208-19495,,Yes
Spain,20115,,Yes
Spain,20128-20130,,Yes
Spain,20150-20159,,Yes
Spain,20170-20180,,Yes
Spain,20210-20270,,Yes
Spain,20490-20496,,Yes
Spain,20509-20550,,Yes
Spain,20567-20568,,Yes
Spain,20577-20590,,Yes
Spain,20690,,Yes
Spain,20709,,Yes
Spain,20737-20759,,Yes
Spain,20808-20860,,Yes
Spain,21120-21390,,Yes
Spain,21409,,Yes
Spain,21420-21430,,Yes
Spain,21449,,Yes
Spain,21459,,Yes
Spain,21510-21595,,Yes
Spain,21609-21700,,Yes
Spain,21720,,Yes
Spain,21740-21760,,Yes
Spain,21810-21891,,Yes
Spain,22100-22283,,Yes
Spain,22310-22395,,Yes
Spain,22410-22514,,Yes
Spain,22528-22666,,Yes
Spain,22709-22889,,Yes
Spain,23100-23196,,Yes
Spain,23211-23298,,Yes
Spain,23310-23393,,Yes
Spain,23410-23430,,Yes
Spain,23450-23489,,Yes
Spain,23499,,Yes
Spain,23509-23592,,Yes
Spain,23610-23639,,Yes
Spain,23649,,Yes
Spain,23657-23659,,Yes
Spain,23669-23670,,Yes
Spain,23684-23693,,Yes
Spain,23711-23730,,Yes
Spain,23746-23790,,Yes
Spain,24100-24230,,Yes
Spain,24232-24294,,Yes
Spain,24310-24398,,Yes
Spain,24410-24457,,Yes
Spain,24459-24699,,Yes
Spain,24710-24746,,Yes
Spain,24760-24996,,Yes
Spain,25100-25187,,Yes
Spain,25200-25222,,Yes
Spain,25240-25290,,Yes
Spain,25310-25599,,Yes
Spain,25610-25693,,Yes
Spain,25710-25799,,Yes
Spain,26100-26376,,Yes
Spain,26509-26570,,Yes
Spain,26584-26589,,Yes
Spain,27100-27289,,Yes
Spain,27293-27392,,Yes
Spain,27410-27596,,Yes
Spain,27610-27798,,Yes
Spain,27810-27849,,Yes
Spain,27860-27893,,Yes
Spain,28120-28219,,Yes
Spain,28229-28312,,Yes
Spain,28330-28339,,Yes
Spain,28350-28499,,Yes
Spain,28510-28515,,Yes
Spain,28530-28650,,Yes
Spain,28680-28696,,Yes
Spain,28707-28708,,Yes
Spain,28710-28756,,Yes
Spain,28770-28794,,Yes
Spain,28810-28818,,Yes
Spain,28840,,Yes
Spain,28861-28891,,Yes
Spain,28939,,Yes
Spain,28971-28979,,Yes
Spain,28990-28991,,Yes
Spain,29109-29110,,Yes
Spain,29140-29195,,Yes
Spain,29197,,Yes
Spain,29210-29395,,Yes
Spain,29410-29494,,Yes
Spain,29520-29569,,Yes
Spain,29591-29593,,Yes
Spain,29610-29611,,Yes
Spain,29678-29679,,Yes
Spain,29689-29693,,Yes
Spain,29710-29720,,Yes
Spain,29740-29760,,Yes
Spain,29788,,Yes
Spain,29790-29793,,Yes
Spain,30107-30139,,Yes
Spain,30149-30169,,Yes
Spain,30176-30179,,Yes
Spain,30189-30196,,Yes
Spain,30319,,Yes
Spain,30329-30351,,Yes
Spain,30364-30398,,Yes
Spain,30410-30420,,Yes
Spain,30438,,Yes
Spain,30440-30441,,Yes
Spain,30508-30509,,Yes
Spain,30528-30529,,Yes
Spain,30535-30540,,Yes
Spain,30559-30564,,Yes
Spain,30566,,Yes
Spain,30579-30594,,Yes
Spain,30609-30648,,Yes
Spain,30708-30720,,Yes
Spain,30739,,Yes
Spain,30810-30812,,Yes
Spain,30814,,Yes
Spain,30816-30817,,Yes
Spain,30830-30837,,Yes
Spain,30858-30859,,Yes
Spain,30868-30869,,Yes
Spain,30876-30879,,Yes
Spain,30889,,Yes
Spain,30891-30893,,Yes
Spain,31100-31110,,Yes
Spain,31120-31154,,Yes
Spain,31170-31179,,Yes
Spain,31190-31194,,Yes
Spain,31208-31293,,Yes
Spain,31310-31496,,Yes
Spain,31510-31594,,Yes
Spain,31610-31799,,Yes
Spain,31809-31892,,Yes
Spain,32100-32243,,Yes
Spain,32310-32312,,Yes
Spain,32320-32459,,Yes
Spain,32510-32514,,Yes
Spain,32519-32593,,Yes
Spain,32610-32616,,Yes
Spain,32618,,Yes
Spain,32621,,Yes
Spain,32624-32625,,Yes
Spain,32630-32634,,Yes
Spain,32636-32708,,Yes
Spain,32711-32900,,Yes
Spain,32907-32960,,Yes
Spain,32971-32990,,Yes
Spain,33100-33114,,Yes
Spain,33116-33191,,Yes
Spain,33193-33199,,Yes
Spain,33299-33350,,Yes
Spain,33394,,Yes
Spain,33410-33416,,Yes
Spain,33418,,Yes
Spain,33424-33427,,Yes
Spain,33430-33509,,Yes
Spain,33518-33599,,Yes
Spain,33610-33708,,Yes
Spain,33716-33929,,Yes
Spain,33934-33937,,Yes
Spain,33939-33997,,Yes
Spain,34100-35999,,Yes
Spain,36110-36161,,Yes
Spain,36163-36200,,Yes
Spain,36307-36309,,Yes
Spain,36311,,Yes
Spain,36320,,Yes
Spain,36340,,Yes
Spain,36360-36379,,Yes
Spain,36388,,Yes
Spain,36391,,Yes
Spain,36393,,Yes
Spain,36410-36414,,Yes
Spain,36416-36494,,Yes
Spain,36510-36516,,Yes
Spain,36518-36599,,Yes
Spain,36610-36619,,Yes
Spain,36626-36629,,Yes
Spain,36634-36679,,Yes
Spain,36681-36693,,Yes
Spain,36710-36739,,Yes
Spain,36746-36779,,Yes
Spain,36788-36794,,Yes
Spain,36810-36859,,Yes
Spain,36861-36895,,Yes
Spain,36910-36914,,Yes
Spain,36937-36939,,Yes
Spain,36945-36949,,Yes
Spain,36955-36959,,Yes
Spain,36966-36979,,Yes
Spain,36992-36993,,Yes
Spain,37100-37999,,Yes
Spain,38001-38999,,Yes
Spain,39100-39197,,Yes
Spain,39211-39294,,Yes
Spain,39310-39360,,Yes
Spain,39407-39595,,Yes
Spain,39608,,Yes
Spain,39611-39699,,Yes
Spain,39706-39739,,Yes
Spain,39749-39766,,Yes
Spain,39776-39890,,Yes
Spain,40100-40999,,Yes
Spain,41089,,Yes
Spain,41110-41120,,Yes
Spain,41140-41300,,Yes
Spain,41318-41390,,Yes
Spain,41409,,Yes
Spain,41420-41439,,Yes
Spain,41449-41479,,Yes
Spain,41550,,Yes
Spain,41564-41599,,Yes
Spain,41610,,Yes
Spain,41630,,Yes
Spain,41650-41670,,Yes
Spain,41719,,Yes
Spain,41727-41729,,Yes
Spain,41749-41780,,Yes
Spain,41804-41830,,Yes
Spain,41849-41899,,Yes
Spain,41907-41909,,Yes
Spain,41928,,Yes
Spain,41970,,Yes
Spain,41989,,Yes
Spain,42100-42999,,Yes
Spain,43100-43178,,Yes
Spain,43300-43479,,Yes
Spain,43481-43491,,Yes
Spain,43510-43530,,Yes
Spain,43548-43570,,Yes
Spain,43590-43597,,Yes
Spain,43710-43792,,Yes
Spain,43810-43817,,Yes
Spain,43839,,Yes
Spain,43860,,Yes
Spain,43877-43897,,Yes
Spain,44100-44597,,Yes
Spain,44610-44793,,Yes
Spain,45100-45191,,Yes
Spain,45210-45489,,Yes
Spain,45510-45594,,Yes
Spain,45610-45695,,Yes
Spain,45720-45960,,Yes
Spain,46035,,Yes
Spain,46111-46112,,Yes
Spain,46114-46116,,Yes
Spain,46118-46119,,Yes
Spain,46127,,Yes
Spain,46131-46149,,Yes
Spain,46164-46182,,Yes
Spain,46184,,Yes
Spain,46191-46199,,Yes
Spain,46210,,Yes
Spain,46229,,Yes
Spain,46260-46295,,Yes
Spain,46310-46339,,Yes
Spain,46350-46369,,Yes
Spain,46380-46394,,Yes
Spain,46408-46409,,Yes
Spain,46417-46440,,Yes
Spain,46460-46469,,Yes
Spain,46510-46512,,Yes
Spain,46529,,Yes
Spain,46540-46550,,Yes
Spain,46590-46593,,Yes
Spain,46610-46649,,Yes
Spain,46659-46670,,Yes
Spain,46687-46692,,Yes
Spain,46710-46728,,Yes
Spain,46749-46759,,Yes
Spain,46770,,Yes
Spain,46790-46792,,Yes
Spain,46810-46869,,Yes
Spain,46880-46894,,Yes
Spain,46909,,Yes
Spain,47100-47134,,Yes
Spain,47150,,Yes
Spain,47152-47360,,Yes
Spain,47410-47883,,Yes
Spain,48110-48145,,Yes
Spain,48170,,Yes
Spain,48190-48196,,Yes
Spain,48210-48250,,Yes
Spain,48269-48292,,Yes
Spain,48309-48330,,Yes
Spain,48350-48360,,Yes
Spain,48380-48460,,Yes
Spain,48490-48509,,Yes
Spain,48520-48550,,Yes
Spain,48610-48900,,Yes
Spain,49100-49594,,Yes
Spain,49610-49882,,Yes
Spain,50100-50170,,Yes
Spain,50172-50178,,Yes
Spain,50190-50299,,Yes
Spain,50310-50409,,Yes
Spain,50411,,Yes
Spain,50430-50491,,Yes
Spain,50510-50596,,Yes
Spain,50610-50999,,Yes
Spain,All Other Points,,

Sri Lanka,00000-00099,,Yes
Sri Lanka,10733-10999,,Yes
Sri Lanka,11897-99999,,Yes
Sri Lanka,All Other Points,,

Sweden,13025-13061,,Yes
Sweden,13406-13408,,Yes
Sweden,13460-13469,,Yes
Sweden,13900-13990,,Yes
Sweden,14770-14995,,Yes
Sweden,23000-23099,,Yes
Sweden,23600-23691,,Yes
Sweden,23900-24009,,Yes
Sweden,24033-24036,,Yes
Sweden,26070-26093,,Yes
Sweden,27000-27099,,Yes
Sweden,27200-27399,,Yes
Sweden,27500-27999,,Yes
Sweden,28300-28395,,Yes
Sweden,28900-29099,,Yes
Sweden,29193-29796,,Yes
Sweden,30279,,Yes
Sweden,30592,,Yes
Sweden,30811-31042,,Yes
Sweden,31050-31106,,Yes
Sweden,31193-31207,,Yes
Sweden,31240-31261,,Yes
Sweden,31301-32999,,Yes
Sweden,35591-35597,,Yes
Sweden,36010-36024,,Yes
Sweden,37000-39999,,Yes
Sweden,43090-43097,,Yes
Sweden,44030,,Yes
Sweden,44203-44896,,Yes
Sweden,51000-52026,,Yes
Sweden,52043,,Yes
Sweden,52103-52105,,Yes
Sweden,52172-52173,,Yes
Sweden,52175,,Yes
Sweden,52188,,Yes
Sweden,52197,,Yes
Sweden,52301-53032,,Yes
Sweden,53401,,Yes
Sweden,53420-53450,,Yes
Sweden,53481-53491,,Yes
Sweden,53494-53496,,Yes
Sweden,54701-54793,,Yes
Sweden,56013-56034,,Yes
Sweden,56301-56393,,Yes
Sweden,57001-57993,,Yes
Sweden,59010-59994,,Yes
Sweden,61010-61992,,Yes
Sweden,62010-62199,,Yes
Sweden,64030-64034,,Yes
Sweden,64050-64061,,Yes
Sweden,64601-64793,,Yes
Sweden,65000-69999,,Yes
Sweden,71178,,Yes
Sweden,71220-71234,,Yes
Sweden,71294-71295,,Yes
Sweden,71401-71840,,Yes
Sweden,71901-71995,,Yes
Sweden,74000-74999,,Yes
Sweden,76000-76999,,Yes
Sweden,77010-77071,,Yes
Sweden,77201-77294,,Yes
Sweden,77499,,Yes
Sweden,77696-77698,,Yes
Sweden,78040-78069,,Yes
Sweden,78199-78395,,Yes
Sweden,79015-99999,,Yes
Sweden,All Other Points,,

Switzerland,1657-1660,,Yes
Switzerland,1665-1669,,Yes
Switzerland,1831,,Yes
Switzerland,1834-1839,,Yes
Switzerland,3715-3725,,Yes
Switzerland,3771-3799,,Yes
Switzerland,3816-3826,,Yes
Switzerland,3863-3864,,Yes
Switzerland,3900-3999,,Yes
Switzerland,6067-6068,,Yes
Switzerland,6077-6086,,Yes
Switzerland,6172-6174,,Yes
Switzerland,6300,,Yes
Switzerland,6356,,Yes
Switzerland,6387-6391,,Yes
Switzerland,6433,,Yes
Switzerland,6473-6499,,Yes
Switzerland,7500-7999,,Yes
Switzerland,8751,,Yes
Switzerland,8784,,Yes
Switzerland,All Other Points,,

Taiwan,20700-21299,,Yes
Taiwan,22300-22899,,Yes
Taiwan,23200-23399,,Yes
Taiwan,25200-29099,,Yes
Taiwan,30700-30899,,Yes
Taiwan,31100-31599,,Yes
Taiwan,35200-36999,,Yes
Taiwan,42200-42699,,Yes
Taiwan,43900-43999,,Yes
Taiwan,50200-50299,,Yes
Taiwan,50700-50799,,Yes
Taiwan,50900-50999,,Yes
Taiwan,51100-51199,,Yes
Taiwan,52000-52999,,Yes
Taiwan,54100-54199,,Yes
Taiwan,54400-55899,,Yes
Taiwan,60200-60399,,Yes
Taiwan,60500-60599,,Yes
Taiwan,60700-60799,,Yes
Taiwan,61100-61299,,Yes
Taiwan,61400-61499,,Yes
Taiwan,61600-61699,,Yes
Taiwan,62400-62599,,Yes
Taiwan,63100-65199,,Yes
Taiwan,71300-71699,,Yes
Taiwan,71900-72199,,Yes
Taiwan,72400-74399,,Yes
Taiwan,81700-81999,,Yes
Taiwan,82100-82399,,Yes
Taiwan,82700-82999,,Yes
Taiwan,84000-90799,,Yes
Taiwan,91100-91299,,Yes
Taiwan,92000-98399,,Yes
Taiwan,All Other Points,,

Tajikistan,000000-733999,,Yes
Tajikistan,734065-999999,,Yes
Tajikistan,All Other Points,,

Thailand,10550,,Yes
Thailand,20120,,Yes
Thailand,20182,,Yes
Thailand,20240,,Yes
Thailand,21100,,Yes
Thailand,21160-21170,,Yes
Thailand,21190,,Yes
Thailand,21210,,Yes
Thailand,22160,,Yes
Thailand,24120,,Yes
Thailand,24150-24170,,Yes
Thailand,24190,,Yes
Thailand,25130,,Yes
Thailand,25150,,Yes
Thailand,25220-25240,,Yes
Thailand,30110-30140,,Yes
Thailand,30180,,Yes
Thailand,30210-30220,,Yes
Thailand,30240-30270,,Yes
Thailand,30290,,Yes
Thailand,30320-30370,,Yes
Thailand,30410-30440,,Yes
Thailand,34110,,Yes
Thailand,34130-34170,,Yes
Thailand,34190,,Yes
Thailand,34220-34230,,Yes
Thailand,34250-34280,,Yes
Thailand,34310-34360,,Yes
Thailand,36220,,Yes
Thailand,40110-40350,,Yes
Thailand,41110,,Yes
Thailand,41130,,Yes
Thailand,41150-41160,,Yes
Thailand,41190,,Yes
Thailand,41210-41260,,Yes
Thailand,41280-41290,,Yes
Thailand,41310-41380,,Yes
Thailand,50110-50120,,Yes
Thailand,50150-50170,,Yes
Thailand,50190,,Yes
Thailand,50240-50290,,Yes
Thailand,50310-50360,,Yes
Thailand,51110-51180,,Yes
Thailand,52100-52120,,Yes
Thailand,52140,,Yes
Thailand,52160-52180,,Yes
Thailand,52210,,Yes
Thailand,52230-52240,,Yes
Thailand,58130,,Yes
Thailand,70210,,Yes
Thailand,73150-73180,,Yes
Thailand,73210-73220,,Yes
Thailand,90100,,Yes
Thailand,90120-90190,,Yes
Thailand,90210-90280,,Yes
Thailand,90310-90330,,Yes
Thailand,All Other Points,,

Trinidad & Tobago,,BICHE,Yes
Trinidad & Tobago,,BLANCHISSEUSE,Yes
Trinidad & Tobago,,BRASSO SECO VILLAGE,Yes
Trinidad & Tobago,,CAIGUAL,Yes
Trinidad & Tobago,,CARMICHAEL,Yes
Trinidad & Tobago,,CEDROS,Yes
Trinidad & Tobago,,CHARLOTTEVILLE,Yes
Trinidad & Tobago,,CHARUMA,Yes
Trinidad & Tobago,,CHEEYOU,Yes
Trinidad & Tobago,,CORYAL,Yes
Trinidad & Tobago,,CUCHE,Yes
Trinidad & Tobago,,CUNARIPA,Yes
Trinidad & Tobago,,ERIN,Yes
Trinidad & Tobago,,FONROSE,Yes
Trinidad & Tobago,,GRANDE RIVIERE,Yes
Trinidad & Tobago,,GUAICO TAMANA,Yes
Trinidad & Tobago,,HASNALLI,Yes
Trinidad & Tobago,,HOWSIN,Yes
Trinidad & Tobago,,LAS CUEVAS,Yes
Trinidad & Tobago,,LOWER FISHING POND,Yes
Trinidad & Tobago,,MAMON,Yes
Trinidad & Tobago,,MARACAS BAY VILLAGE,Yes
Trinidad & Tobago,,MATELOT,Yes
Trinidad & Tobago,,MATURA,Yes
Trinidad & Tobago,,MAYARO,Yes
Trinidad & Tobago,,MONTE VIDEO,Yes
Trinidad & Tobago,,MORUGA,Yes
Trinidad & Tobago,,MOUNT HARRIS,Yes
Trinidad & Tobago,,NAVET,Yes
Trinidad & Tobago,,NESTOR,Yes
Trinidad & Tobago,,ORTOIRE,Yes
Trinidad & Tobago,,PIERREVILLE,Yes
Trinidad & Tobago,,PLAISANCE,Yes
Trinidad & Tobago,,PLUM MITAN,Yes
Trinidad & Tobago,,PLYMOUTH,Yes
Trinidad & Tobago,,POINT RADIX,Yes
Trinidad & Tobago,,POOLE,Yes
Trinidad & Tobago,,REDHEAD,Yes
Trinidad & Tobago,,ROXBOROUGH,Yes
Trinidad & Tobago,,RUSHVILLE,Yes
Trinidad & Tobago,,SALYBIA,Yes
Trinidad & Tobago,,SANS SOUCI,Yes
Trinidad & Tobago,,SCARBOROUGH,Yes
Trinidad & Tobago,,TOBAGO,Yes
Trinidad & Tobago,,TOCO,Yes
Trinidad & Tobago,,UNIS,Yes
Trinidad & Tobago,,UPPER FISHING POND,Yes
Trinidad & Tobago,,UPPER MANZANILLA,Yes
Trinidad & Tobago,,VENADO,Yes
Trinidad & Tobago,All Other Points,,

Turkey,00000-00999,,Yes
Turkey,01470-05999,,Yes
Turkey,06710-06999,,Yes
Turkey,07300-15999,,Yes
Turkey,16301-16449,,Yes
Turkey,16500-16599,,Yes
Turkey,16631-16939,,Yes
Turkey,16971-19999,,Yes
Turkey,20101-25999,,Yes
Turkey,26231-26999,,Yes
Turkey,27501-32999,,Yes
Turkey,33301-33399,,Yes
Turkey,33501-33799,,Yes
Turkey,33830-33999,,Yes
Turkey,35191-35859,,Yes
Turkey,35890-37999,,Yes
Turkey,38111-40999,,Yes
Turkey,41301-41399,,Yes
Turkey,41551-41949,,Yes
Turkey,41960-45999,,Yes
Turkey,46201-59849,,Yes
Turkey,59861-79999,,Yes
Turkey,82000-99999,,Yes
Turkey,All Other Points,,

Ukraine,18000-18499,,Yes
Ukraine,19600,,Yes
Ukraine,25000-25409,,Yes
Ukraine,33000-33499,,Yes
Ukraine,35300,,Yes
Ukraine,36000-36499,,Yes
Ukraine,37500-37509,,Yes
Ukraine,37600-37609,,Yes
Ukraine,49000-49489,,Yes
Ukraine,50000-50479,,Yes
Ukraine,53000,,Yes
Ukraine,54000-54490,,Yes
Ukraine,61000-61499,,Yes
Ukraine,62400,,Yes
Ukraine,76000-76490,,Yes
Ukraine,77300-77309,,Yes
Ukraine,77500-77508,,Yes
Ukraine,78200-78212,,Yes
Ukraine,78600-78604,,Yes
Ukraine,78700-78703,,Yes
Ukraine,87500-87590,,Yes
Ukraine,88000-88499,,Yes
Ukraine,91000-91479,,Yes
Ukraine,All Other Points,,

United Kingdom,HS1-HS9,,Yes
United Kingdom,IM,,Yes
United Kingdom,IV21-IV24,,Yes
United Kingdom,IV26-IV28,,Yes
United Kingdom,IV40-IV56,,Yes
United Kingdom,KA27-KA28,,Yes
United Kingdom,KW,,Yes
United Kingdom,PA20,,Yes
United Kingdom,PA21,,Yes
United Kingdom,PA41,,Yes
United Kingdom,PA42-PA49,,Yes
United Kingdom,PA60,,Yes
United Kingdom,PA61-PA78,,Yes
United Kingdom,PA80-PA88,,Yes
